cluster_id_1,cluster_id_2,distance_miles
42,80,173.3723122918675
42,83,165.18718723446577
42,51,39.95777657810999
42,61,38.00639338008551
42,69,116.60947351434463
42,66,145.787182534293
42,98,160.83608744433212
42,44,37.518892518104714
42,73,154.76915251466082
42,63,169.24746337414769
42,75,28.216774506398373
42,45,171.78470470889096
42,70,25.667604116430752
42,72,198.90245891970366
42,65,26.838467377918665
42,47,151.85629475725023
42,74,75.25625011295179
42,67,31.714588056934993
42,96,40.852558609184115
42,89,46.619922436205115
31,32,74.38465084551007
31,92,168.9903266905477
31,40,63.44403613518867
31,60,204.71062424735416
31,56,92.89094949766866
31,79,45.04770894400548
31,77,209.1523308587793
31,91,142.4332973638749
31,54,187.8814135417458
31,59,22.01244831301679
31,34,190.4689657380808
31,62,32.659598766022
31,42,135.30851370999451
31,90,196.3783279068759
31,46,29.517522746807344
31,85,204.19387199863897
31,53,27.66367838585025
31,99,165.77439861238193
31,57,172.33369232165447
31,71,201.10420542062735
31,94,48.66555713840274
31,78,73.89898951265707
31,52,77.07157188419853
31,84,81.2365066737723
31,82,187.61035970109043
31,64,141.77712529478708
31,48,151.62703739603754
31,38,28.757551117431664
31,41,114.32628123240409
31,95,103.12977652367536
31,43,82.07784252990484
31,50,68.70176939272045
31,87,110.39518801650513
31,49,151.86479477677707
31,33,59.84292219105992
31,93,66.0914556594021
31,35,79.37385351001197
31,68,33.38824698332337
31,76,47.49110156217598
31,86,95.72956971453831
31,58,158.97016872891726
31,81,55.506582957646685
31,88,61.099254217952705
31,97,125.86083441608963
31,55,82.38290902916664
31,39,146.12107417128163
31,80,43.449353493119624
31,83,44.477924069446395
31,51,119.5229751340451
31,61,168.1481806550755
31,69,38.54577526353955
31,37,88.23750211469743
31,66,72.7201206374952
31,98,76.15811255704868
31,44,166.66933557179118
31,73,81.81613452247763
31,63,59.92997389161777
31,75,151.81547743285336
31,45,72.37323172096596
31,70,160.7770658576125
31,36,95.62838609931592
31,72,77.49996498479699
31,65,117.9040574355743
31,47,56.51400637561788
31,74,131.3862539889985
31,67,147.00901865025813
31,96,102.0031854970474
31,89,105.69538295819655
90,92,27.936512228399295
90,91,79.85710981669794
90,99,71.71629984041992
90,94,242.45498551061414
90,95,270.54268951400195
90,93,130.7205308786109
90,97,118.26482582975933
90,98,232.6781399698149
90,96,94.59640279327826
46,92,183.03009216927785
46,60,212.09239440395262
46,56,105.89526733283166
46,79,46.84438281285923
46,77,226.54185221273391
46,91,164.97483380348137
46,54,204.65684506093578
46,59,48.86481606914162
46,62,22.24013569046448
46,90,210.91317796915575
46,85,223.74673049635786
46,53,49.900270842941744
46,99,170.94928762929882
46,57,174.19827184722735
46,71,205.70206047504314
46,94,33.86596792283959
46,78,102.88166490479001
46,52,106.53164828744234
46,84,54.17453497690771
46,82,197.0697420999803
46,64,155.1446015564948
46,48,155.29714903690663
46,95,119.80048132524723
46,50,72.37497930481562
46,87,132.49553277430073
46,49,159.69444957063914
46,93,81.26155686010624
46,68,41.52071775532193
46,76,38.72279308733812
46,86,88.06328732205246
46,58,169.52573770806003
46,81,28.662740202005377
46,88,32.05755208402975
46,97,124.52796823973901
46,55,82.08061544535342
46,80,17.50283386070041
46,83,59.2001913769159
46,51,145.07551979219596
46,61,190.88230276592412
46,69,68.03125133247194
46,66,56.76497341683519
46,98,99.2804615957001
46,73,106.8106968585626
46,63,77.3456409589602
46,75,168.85743996795728
46,70,180.72561561177938
46,72,48.30169308678546
46,65,135.379830898303
46,47,79.93406341717181
46,74,138.24919955604264
46,67,171.2330019318319
46,96,118.92504182846416
46,89,131.50697380773343
4,32,114.57304419878109
4,12,37.89114662714094
4,92,136.0808475123666
4,40,38.69231122330855
4,17,170.83266813798159
4,7,46.67995956701249
4,60,159.063222082165
4,56,62.38712061272783
4,79,98.29666787014956
4,77,182.93876247951613
4,91,133.5365629253797
4,5,97.04163433457883
4,18,97.72721532240479
4,54,160.6921464473815
4,19,129.12690078648075
4,59,78.9229717586972
4,16,76.6662305518029
4,29,29.077646501370154
4,34,175.27972985382019
4,62,75.87846992443166
4,42,120.80655955075626
4,31,58.9945977410427
4,90,163.87691227989077
4,46,54.57410214320525
4,85,183.6959675437868
4,53,48.589293465592604
4,99,117.23798571035053
4,57,119.66803793034278
4,71,151.59990992757156
4,94,88.40096187934626
4,78,118.6732845224782
4,52,111.28291540203803
4,28,115.82645303922742
4,22,116.91228096778947
4,84,96.7787527616612
4,82,145.47176226522618
4,64,108.35791811055711
4,14,155.12802974975628
4,27,82.59525885498384
4,48,101.18365903061996
4,38,33.81468265740775
4,15,152.0857933430916
4,41,65.16932573779404
4,95,162.00152663023889
4,43,84.33807212041633
4,11,83.35904265273109
4,50,123.86692237549923
4,87,102.69839449560534
4,49,107.5472179872702
4,33,58.72742318263333
4,6,66.85040934882413
4,93,47.004914036154084
4,35,21.360649192512902
4,30,149.23241895987255
4,68,28.29274301815129
4,76,16.125222588787647
4,86,36.74266247306988
4,58,119.30475848735864
4,81,48.133444186959785
4,88,72.4659310853643
4,21,64.91747120526753
4,97,70.03817992161179
4,55,27.756190649022976
4,23,51.598794168006215
4,39,90.87358896447778
4,80,69.38033977416457
4,83,103.17517855841899
4,51,123.57776904924567
4,8,113.08838820817472
4,24,85.68395357691325
4,61,158.51614959965804
4,69,83.75380697836256
4,37,110.73212043917127
4,9,96.60605123319561
4,66,26.51767862692713
4,26,119.32168163279452
4,98,132.73497231754686
4,25,134.5592155781429
4,44,141.69834310607388
4,73,136.294307704295
4,13,111.81428031170695
4,63,118.90244467233853
4,75,126.54603584183602
4,45,130.9619649883189
4,70,142.88671448577546
4,36,84.45336709822692
4,72,82.93111630202685
4,65,95.87740538373417
4,47,113.58672130787077
4,74,85.92049020452198
4,67,143.7520187485346
4,10,142.12918365884408
4,20,178.20283163483566
4,96,80.1173306905927
4,89,112.25149210602615
85,92,58.292020491359516
85,91,65.81063506181958
85,90,44.75920724643346
85,99,112.34134439927844
85,94,252.44725069451366
85,95,263.1577103929273
85,87,94.77376909085915
85,93,142.7990723371951
85,86,180.70717006664827
85,88,251.67696457282793
85,97,151.6561846728696
85,98,225.7934165104631
85,96,105.25218595737529
85,89,109.6294141628648
53,92,141.60363771888154
53,60,179.15723964918652
53,56,66.27484892737422
53,79,72.03541190092294
53,77,181.4979622113975
53,91,115.870960761556
53,54,160.21897094767564
53,59,37.087702665732635
53,62,59.6682793844612
53,90,168.87327592072558
53,85,176.7647985275966
53,99,141.5310982259523
53,57,149.82428947028149
53,71,176.82255129265388
53,94,75.70588151185912
53,78,70.16182412140736
53,84,104.07130324573971
53,82,161.36429467296867
53,64,114.61226245316858
53,95,119.61777133863328
53,87,83.55041636583326
53,93,39.298950709981064
53,68,21.153084824581736
53,76,44.647604230801186
53,86,83.15364881579407
53,58,132.5108414353503
53,81,67.87092649956713
53,88,81.38100384868889
53,97,106.48031059104643
53,55,64.71131174855361
53,80,66.73925608609488
53,83,66.74152123445174
53,61,141.72325187393065
53,69,35.3722073794104
53,66,70.64257758321727
53,98,86.83664209098968
53,73,88.96181949068983
53,63,78.52158177468537
53,75,124.15413733977488
53,70,133.37989717935218
53,72,97.05858350156117
53,65,90.24384269067473
53,74,106.77085828765591
53,67,121.48033048093123
53,96,74.39406816299181
53,89,81.68186488883603
57,92,74.96860700869075
57,60,50.349575199149804
57,79,215.87577115970257
57,77,117.44160587452865
57,91,129.35556370367337
57,59,186.88742907856576
57,62,195.04081347373005
57,90,89.44576785620046
57,85,131.3768586808282
57,99,19.909458551559137
57,71,34.92356489614128
57,94,208.05316507713286
57,78,203.47030043883316
57,84,211.67064493928544
57,82,51.55181411077556
57,64,69.39218550638765
57,95,268.55175775357054
57,87,122.19697609581698
57,93,113.60624233922942
57,68,139.2011208298973
57,76,135.71233538157568
57,86,91.57550610481853
57,58,51.625390443828735
57,81,163.48542314287968
57,88,188.92388513093738
57,97,50.880317209239486
57,80,188.81342640108113
57,83,215.87847354849333
57,61,139.9803254245975
57,69,179.72222290688285
57,66,127.79889060946378
57,98,233.30492746992286
57,73,232.30237080596163
57,63,228.33349793809793
57,75,91.76653287764344
57,70,114.50150397812003
57,72,195.4696855413062
57,65,95.55470450441419
57,74,46.65332519956241
57,67,144.90836798801865
57,96,97.80353637438326
57,89,147.90980588465698
71,92,69.52519247712556
71,79,245.52643342064795
71,77,99.7781234385964
71,91,132.92670123879788
71,90,72.54462201656877
71,85,117.2621342937658
71,99,35.341051702046414
71,94,239.52918320906758
71,78,223.79609243883772
71,84,245.3937398278768
71,82,35.32976581363513
71,95,293.23895551453734
71,87,134.2613087639442
71,93,138.60787586004264
71,76,167.72511123911178
71,86,125.73656954139123
71,81,196.85006176628187
71,88,222.2457359301748
71,97,84.8520900646621
71,80,220.98018913014687
71,83,243.53194897431126
71,98,256.8225782176387
71,73,254.5444965186909
71,75,92.79953179048069
71,72,229.45433602584808
71,74,70.05653285189716
71,96,115.12668301060289
71,89,160.38570504107622
94,99,204.71091586142157
94,95,101.68974684989645
94,97,158.25315082828678
94,98,91.70337369616406
94,96,148.98955098308963
3,32,255.17425848093836
3,12,192.99218073710693
3,92,43.35093048799622
3,40,199.39521404685058
3,17,103.32681643451949
3,7,117.89384796641114
3,60,93.81372284908532
3,56,98.33376160284901
3,79,223.1108885852662
3,77,32.863704125491495
3,91,44.85530137799288
3,5,245.6932180904669
3,18,158.52275151295137
3,54,22.92459098026935
3,19,63.35908231706065
3,59,181.99637174414173
3,16,201.15470845251255
3,29,134.75044322381862
3,34,19.64141569591096
3,62,212.97822966995108
3,42,45.88538924568553
3,31,180.7982591765939
3,90,42.27810625127855
3,46,200.24847044482297
3,4,160.7179667127324
3,85,23.500974876938443
3,53,153.33055917170142
3,99,98.56734835825762
3,57,118.31197463112407
3,71,110.07742475010991
3,94,228.99491072141976
3,78,164.03913597982617
3,52,141.36039402922796
3,28,244.8295843127003
3,22,270.76568790465996
3,84,252.6876719715164
3,82,74.74982017230299
3,64,59.37075121062268
3,14,224.88720948004135
3,27,83.5901904314759
3,48,106.81572939483893
3,38,179.17012807003496
3,15,55.02171620049474
3,41,112.52335072630328
3,95,242.281187810202
3,43,101.11017390543205
3,11,114.43272060148679
3,50,241.43502475032994
3,87,71.85906788940888
3,49,84.48339688363318
3,33,120.99876436579913
3,6,96.85822364896363
3,93,119.33955515397592
3,35,165.78690968062958
3,30,240.74106643659314
3,68,159.15435652652386
3,76,173.20313445275607
3,86,159.3122540564604
3,58,67.53486304972584
3,81,206.96693385434241
3,88,228.26033453406436
3,21,224.57172081001485
3,97,132.52022293787894
3,55,140.76848987084344
3,23,144.61779438560308
3,39,129.2014373019614
3,80,217.74855754947126
3,83,210.98759672273064
3,51,77.8470481372346
3,8,101.5098091311096
3,24,129.60021863646438
3,61,31.45647999347806
3,69,162.26911090032752
3,37,119.04131716336295
3,9,182.7538482989405
3,66,183.96944788362154
3,26,181.8541098724533
3,98,204.67616393866996
3,25,105.59909704725231
3,44,22.216631151638428
3,73,197.78106294370804
3,13,48.95486576453732
3,63,214.5754962967862
3,75,35.270436798412966
3,45,216.4410852028131
3,70,20.225357518458637
3,36,85.17051042943669
3,72,241.48149780989635
3,65,65.42402482230756
3,47,196.83388598166408
3,74,95.02912342339114
3,67,52.59135462379468
3,10,32.7998509123915
3,20,40.096709699328386
3,96,81.84857972256947
3,89,88.52677372398922
78,92,170.8228035703418
78,79,88.19926907137624
78,91,119.27874431893486
78,90,193.76433377938702
78,85,184.78517382290985
78,99,190.44684207000833
78,94,108.78802167283477
78,84,149.1887765151184
78,82,199.76334405122077
78,95,78.37392329594906
78,87,96.51168662726518
78,93,92.44298485147202
78,86,151.9302769884193
78,81,129.31791296608225
78,88,132.89578959699048
78,97,168.35883482572535
78,80,113.64146708301988
78,83,66.4688702922392
78,98,41.38826689146952
78,96,108.77360101962257
78,89,75.52333603556181
52,92,148.8401451139991
52,60,199.5719648903165
52,56,95.44048190549147
52,79,101.48406602515858
52,77,173.8952855652743
52,91,96.62044232272896
52,54,156.65599374772117
52,59,62.35842621330634
52,62,104.92753264756726
52,90,171.34782210446127
52,85,162.19721063454335
52,53,64.93321782423575
52,99,171.1333924156342
52,57,185.14393639738174
52,71,203.75634434926022
52,94,118.88909719160688
52,78,22.686177489154392
52,84,156.99939259596587
52,82,178.54445531319976
52,64,128.39656911042033
52,95,100.9819164618993
52,87,74.26097771442146
52,93,77.82227498671998
52,68,85.80991441289052
52,76,109.52515527028396
52,86,141.60614303718722
52,58,150.74729472599844
52,81,130.33888248103338
52,88,138.11683324051137
52,97,153.34743559772554
52,55,119.21060806525924
52,80,119.82746867879847
52,83,81.84838406077976
52,61,118.06173672348908
52,69,39.22418745373602
52,66,135.19450042136106
52,98,63.66282955138535
52,73,56.44184607992968
52,63,78.65436190176796
52,75,124.71178932359616
52,70,122.07138898475144
52,72,154.5364624760507
52,65,97.1520597462381
52,74,138.49070079166736
52,67,93.39633294530294
52,96,88.68335649267563
52,89,52.83920854674791
28,32,23.084543982473875
28,92,234.99215257014288
28,40,98.49539194003488
28,60,269.91388752144235
28,56,158.90365287029368
28,79,21.718827840518355
28,77,274.1648691460791
28,91,204.2464600163613
28,54,253.2237407356375
28,59,63.51393130486929
28,29,123.9713007865642
28,34,252.9645730292924
28,62,39.96034734191067
28,42,198.9813420597928
28,31,66.06374835498181
28,90,262.2787194195547
28,46,61.87113733598383
28,85,267.9915659769787
28,53,93.40965347070008
28,99,229.98943805142568
28,57,234.758124949961
28,71,265.15429550197905
28,94,30.55707437538557
28,78,105.95061259464241
28,52,121.10428853165448
28,84,63.62710296612589
28,82,253.34149127984927
28,64,207.83868004887398
28,48,215.02871069082877
28,38,82.24090314672652
28,41,177.80100965008296
28,95,77.86947022963756
28,43,144.11976896293018
28,50,19.125045957696372
28,87,173.2925721223735
28,49,217.0680673551705
28,33,124.85414111714564
28,93,132.15278000755262
28,35,132.068054288522
28,30,60.11545548566035
28,68,96.66994138532078
28,76,100.35293726784485
28,86,149.9318953554251
28,58,224.84922875007862
28,81,83.28285651061495
28,88,65.07482580036098
28,97,185.83683526371047
28,55,142.74100285729256
28,39,206.64013633613627
28,80,52.003625621554825
28,83,39.55487013883818
28,51,177.53330830943025
28,61,229.3221605300651
28,69,85.97070534655352
28,37,139.53710337094938
28,66,117.53707849462607
28,98,78.19638770978632
28,44,231.86697052148955
28,73,89.76116935540689
28,63,50.145256501557945
28,75,217.22341816959818
28,45,62.49821643293742
28,70,224.6397044288109
28,36,160.07749356739123
28,72,74.79619282187186
28,65,183.3793254054899
28,47,66.63506224687866
28,74,196.1575878607022
28,67,206.53111120945385
28,96,167.74371997381172
28,89,163.745030196796
22,32,38.03866929054472
22,92,251.61252271084837
22,40,83.10190599137525
22,60,275.2773276095188
22,56,175.03851970029416
22,79,70.96642504442018
22,77,296.4294204046526
22,91,235.52162671088104
22,54,274.38771011610345
22,59,105.62972650647521
22,29,137.36365234433725
22,34,282.40719359219685
22,62,63.42960331939873
22,42,226.60435145937132
22,31,94.95558440100199
22,90,279.5468216551543
22,46,70.68050569331466
22,85,294.2521103914409
22,53,119.85344418204998
22,99,232.9247617212525
22,57,232.50602328073452
22,71,266.1684886007519
22,94,49.17416511533789
22,78,157.74735345603798
22,52,167.98706025734964
22,28,60.96118789786271
22,84,20.868160313130215
22,82,262.35116118597927
22,64,223.66675065583223
22,27,198.61037874374063
22,48,216.28111135604573
22,38,91.7273478621466
22,41,181.68472115642356
22,95,138.51158721522418
22,43,175.95417916578435
22,50,79.99432322676827
22,87,203.0693284985883
22,49,224.37997674204072
22,33,151.38323819578378
22,93,151.5115684766311
22,35,124.44085951696951
22,30,120.78839445393193
22,68,111.64214338526358
22,76,101.43781560326426
22,86,141.07029615290443
22,58,236.09707847786356
22,81,69.484816441488
22,88,44.44987402658648
22,97,181.6326720738648
22,55,143.93950744948157
22,23,161.16226958538732
22,39,201.88979043079576
22,80,53.288154378802055
22,83,94.02223735796208
22,51,214.33730903100897
22,24,157.1680700697392
22,61,261.4190192392899
22,69,129.06329330627935
22,37,182.274415811008
22,66,104.7683664928051
22,26,143.24439403815774
22,98,137.02268960669502
22,25,249.3742023654783
22,44,254.11236181151403
22,73,148.005381858291
22,63,108.88308027353875
22,75,238.84746271654566
22,45,122.42112244467472
22,70,251.3392806360372
22,36,186.71506591514716
22,72,37.854580939937605
22,65,205.6636237680005
22,47,122.37859307781201
22,74,202.7639765505139
22,67,241.2867014120398
22,96,189.17706028479228
22,89,200.55945647167164
84,92,232.15370177037101
84,91,218.78787885118425
84,90,260.06556934771504
84,85,276.1256827410174
84,99,212.27771114288336
84,94,41.96375999698499
84,95,140.81606814801466
84,87,186.3006366834609
84,93,133.363207468418
84,86,120.21013397391434
84,88,24.609815549713044
84,97,160.80358407374567
84,98,133.6189538149619
84,96,170.88240585647037
84,89,185.6132057711144
82,92,35.172164297413715
82,91,99.88371085938651
82,90,38.94639511978213
82,85,82.99846888210799
82,99,36.13151683403331
82,94,230.22505153350372
82,84,242.04816958296644
82,95,272.83826683390015
82,87,105.88275811904971
82,93,122.0753182441148
82,86,127.12206950092884
82,88,217.90289280552696
82,97,88.48906082088304
82,83,227.5612655651376
82,98,235.513238759577
82,96,91.97610940400304
82,89,131.48357538059975
64,92,27.95030079684784
64,79,186.6167227116022
64,77,75.25042970035959
64,91,59.99388870889399
64,90,55.88671716292508
64,85,79.66350822586261
64,99,50.38425989132877
64,71,77.336664261494
64,94,187.00904441582327
64,78,149.50833741114772
64,84,204.2402508079748
64,82,50.26226469628536
64,95,222.92623039988845
64,87,56.96338602776831
64,93,75.71556966996907
64,68,113.86172296768555
64,76,122.72593836378928
64,86,101.22068901971356
64,81,156.3001253872313
64,88,179.64798978078494
64,97,73.27232938348395
64,80,172.33048289701614
64,83,179.6113730909335
64,69,134.8232854048959
64,66,128.9966706369444
64,98,185.4628716923363
64,73,181.70101228886458
64,75,25.37348842071779
64,70,48.57793149330221
64,72,191.17613365371457
64,65,31.316053321726834
64,74,35.91345617885866
64,67,75.55839300323855
64,96,42.19181339114613
64,89,83.0595785587451
14,32,108.74947107319393
14,92,230.7575831531867
14,40,158.1938760845288
14,17,291.71468332602836
14,60,278.56396227965735
14,56,167.55350864426492
14,79,79.62314879122344
14,77,257.4698461488076
14,91,180.08188743053725
14,18,71.36039953385146
14,54,240.1084851714746
14,19,162.0262073539936
14,59,76.26942552018217
14,16,87.14927599979742
14,29,145.97658137162315
14,34,226.40489723273458
14,62,101.06077627465194
14,42,181.91677129575336
14,31,97.42453495464994
14,90,254.33206181849243
14,46,118.0564884690199
14,85,245.39766151543782
14,53,110.02894808246525
14,99,245.74426246370936
14,57,256.8117217424236
14,71,280.1324141484865
14,94,105.18063598799341
14,78,60.901063404330486
14,52,83.5820410293941
14,28,85.66654041991642
14,22,146.51319052010038
14,84,146.1755363374158
14,82,258.3447748052955
14,64,208.18958763024537
14,27,194.37529173575638
14,48,234.7233868242308
14,38,126.06137464194781
14,15,252.87967108800078
14,41,199.43728008381885
14,95,19.31939249241884
14,43,131.1598607448677
14,50,66.9952120120504
14,87,157.01091642968834
14,49,228.3907127055169
14,33,127.29029296585091
14,93,143.22569709265179
14,35,176.15361911902352
14,30,29.952807151904015
14,68,127.26088668107333
14,76,144.87341454049894
14,86,191.58242499470774
14,58,229.68901130173913
14,81,146.61684161811263
14,88,139.12424378113764
14,21,154.01641664107305
14,97,216.24617702775217
14,55,174.6876425441014
14,23,202.64606788077128
14,39,234.9440755427803
14,80,120.29188342399978
14,83,59.59249131937123
14,51,147.45250255435158
14,24,101.23844702740998
14,61,200.56948609903785
14,69,77.16431279403866
14,37,105.84610310186719
14,66,170.0018125897176
14,26,44.707119401848665
14,98,23.519095831775648
14,25,264.25272912651593
14,44,219.27710812108845
14,73,27.155919465312248
14,63,41.28841803442375
14,75,207.40205654131017
14,45,26.61931384306808
14,70,205.65342496144606
14,36,152.05859372851702
14,72,153.13646748539722
14,65,177.69008050209484
14,47,41.57887331106187
14,74,211.2833375440983
14,67,175.77353905806143
14,20,261.29898717957406
14,96,166.45401002305675
14,89,136.40215277651268
27,32,190.66552040840875
27,92,53.5160171102957
27,40,120.60541870300649
27,60,85.56823382632307
27,56,27.781477243626952
27,79,165.19092419522923
27,77,101.37607332740615
27,91,72.98582950295534
27,54,79.23139663075045
27,59,130.04930234265586
27,29,62.782948043308984
27,34,101.10632504780116
27,62,148.55614612107317
27,42,56.625042858426184
27,31,120.14328154110488
27,90,81.28189834950598
27,46,131.05472930499496
27,85,104.98185697238182
27,53,93.89970934442412
27,99,52.0467118069704
27,57,66.63177620430989
27,71,85.7737578997372
27,94,163.6351887147117
27,78,138.42341701514647
27,52,119.14780219429427
27,28,185.9831226976263
27,84,178.9310935811553
27,82,67.50075631760122
27,64,26.132626848456106
27,48,44.9484638637959
27,38,108.50599783343506
27,41,29.76377691745929
27,95,207.7284484534164
27,43,67.76990367764868
27,50,188.14077960239612
27,87,57.22945983599281
27,49,34.01545818945832
27,33,67.5729754723229
27,93,54.648369600802766
27,35,83.57404242159554
27,30,200.4069768072336
27,68,90.33334468974616
27,76,97.32251957452691
27,86,75.7800837175865
27,58,38.871924903796966
27,81,130.67245646299185
27,88,154.39009486094398
27,97,52.73941071244284
27,55,58.81899723022354
27,39,57.89455739632535
27,80,147.98859383770795
27,83,160.29119472834464
27,51,84.52933627788232
27,61,91.84937647486466
27,69,118.4747114364585
27,37,103.27683274893053
27,66,102.8646199154872
27,98,171.09956937765259
27,44,62.31168892974319
27,73,168.7908923519171
27,63,170.11894507249437
27,75,48.355458132782886
27,45,177.2188907390938
27,70,69.61820065975618
27,36,48.25806119504731
27,72,165.51541799804608
27,65,32.03313379450501
27,47,156.62558684450164
27,74,20.88179635280329
27,67,87.89479736184009
27,96,31.173117589879105
27,89,82.0934552998326
48,92,64.69381431819804
48,60,59.684417365905084
48,56,67.97659974186996
48,79,195.67464994106336
48,77,111.87599489628337
48,91,111.57644158980277
48,54,92.9465017650754
48,59,165.46827204394359
48,62,175.59318149332327
48,90,85.02179783598356
48,85,122.939836847551
48,53,128.38066475130736
48,99,17.103328848101928
48,57,22.2657679452117
48,71,50.42555637871853
48,94,189.13666878367786
48,78,181.20531361250073
48,52,162.95278142126853
48,84,195.5831400934187
48,82,52.12257576780457
48,64,52.08537294315778
48,95,246.6743665988882
48,50,220.24748138580279
48,87,101.47351305148469
48,49,22.33378631763457
48,93,91.59147996041735
48,68,118.79719677601454
48,76,117.30862176938007
48,86,77.05378963523995
48,58,39.67284849314249
48,81,146.83899664205003
48,88,172.1698717775399
48,97,36.89089808812168
48,55,73.42770978449273
48,80,170.56217392478922
48,83,194.7547271812866
48,51,128.30810063449766
48,61,124.92720655063175
48,69,157.69286973475727
48,66,112.39412443479617
48,98,211.22762035267982
48,73,210.1019372263217
48,63,206.7988777399358
48,75,76.48811780137925
48,70,99.81129729044429
48,72,179.94748239099724
48,65,75.12984625065603
48,74,24.518405126758267
48,67,127.11525213083458
48,96,76.06094182997018
48,89,126.83912380673873
38,92,160.6862905219091
38,40,36.53513282855189
38,60,189.64728233875985
38,56,83.65443495959084
38,79,64.49465912356514
38,77,204.7574295387804
38,91,145.5507591435249
38,54,182.76765743403746
38,59,50.64332243648329
38,62,42.42206493175089
38,42,135.55431636916478
38,90,188.59663088891915
38,46,22.5927902261584
38,85,202.63494346339345
38,53,34.711434756218665
38,99,148.71804555049007
38,57,152.61914213622308
38,71,183.62054853190742
38,94,56.02604572540742
38,78,99.32436446150629
38,52,98.1224910680326
38,84,73.61219741120121
38,82,174.48908590518369
38,64,132.76754846602552
38,48,133.27995798799148
38,41,96.32593068247328
38,95,130.95338914538502
38,43,88.13740881320723
38,50,90.1034444125655
38,87,113.11826195343298
38,49,137.16630865225784
38,93,59.83697499184743
38,68,20.08243532905895
38,76,19.595895780089975
38,86,69.55182239059522
38,58,146.93788633457712
38,81,33.17169288441606
38,88,49.463516172226264
38,97,103.64897107961167
38,55,60.51524059263892
38,39,124.42373900649392
38,80,39.56352057052825
38,83,70.86418312561027
38,51,128.15268815575055
38,61,171.4111655417467
38,69,62.920442260861876
38,66,43.973520848696715
38,98,104.9140648422015
38,44,162.39617021657344
38,73,110.34937883434722
38,63,87.62608089405151
38,75,147.13782266296454
38,45,100.67096969041827
38,70,159.91832665669853
38,72,64.06225272327833
38,65,113.95780982126735
38,47,85.27139028288484
38,74,115.76309878409518
38,67,152.90391973481175
38,96,97.46921179024332
38,89,115.03153483546735
15,32,260.59733776954135
15,92,22.25714737113098
15,40,189.22273267706518
15,17,48.97958917598661
15,60,38.80742681519555
15,56,96.13386132811543
15,79,233.71469013985777
15,77,46.38449180907205
15,91,85.38491156195688
15,18,182.16335324334523
15,54,33.365576533905475
15,19,103.01890764601693
15,59,196.250539988133
15,16,210.36532650020237
15,29,132.84582151805728
15,34,73.10876536074146
15,62,218.29501785782213
15,42,75.43535665793958
15,31,188.83138995122297
15,90,18.31830752906468
15,46,201.2360523089148
15,85,62.025405957025534
15,53,161.7259744271549
15,99,53.66039700795502
15,57,71.14015701243909
15,71,55.68004652913966
15,94,233.57649698139767
15,78,193.04335630765203
15,52,171.09084188215593
15,28,254.89442498359654
15,22,268.65377808278987
15,84,248.78920721197116
15,82,20.976245796925085
15,64,47.120513749642264
15,27,70.22710527015778
15,48,67.63294660634661
15,38,178.70999619668623
15,41,90.1214965030943
15,95,268.3185526422793
15,43,121.78767900776599
15,50,255.60980421642734
15,87,96.97553554320552
15,49,48.761655767388554
15,33,132.0000470779663
15,93,122.74222630447844
15,35,149.87478732708666
15,30,263.3798828817429
15,68,160.27943687499828
15,76,167.2370153604387
15,86,138.1993598295524
15,58,33.185143131033705
15,81,200.20308983356574
15,88,224.32563811774847
15,21,216.59079287758055
15,97,102.02449941612109
15,55,126.45681030024126
15,23,119.48144845455437
15,39,91.21924687304929
15,80,218.2116964682878
15,83,226.5956114650005
15,51,115.34393044499207
15,24,151.93516893624854
15,61,84.01245763893262
15,69,181.14646685584137
15,37,150.53119703013587
15,66,170.04342311154238
15,26,208.23296886562224
15,98,230.59699272849423
15,25,54.29774575613898
15,44,41.31470811628714
15,73,226.0305227497415
15,63,234.2881160772951
15,75,47.3141911907915
15,45,239.36427897286597
15,70,61.052959744745
15,36,101.13190813739138
15,72,234.8945503242302
15,65,75.42638778990282
15,47,218.7875804924217
15,74,68.4858123596078
15,67,98.73828114096665
15,20,34.35965647230324
15,96,88.74838180416081
15,89,121.34476311852467
41,92,78.02591940584247
41,60,93.89603280395484
41,56,37.59164420943672
41,79,158.35230958687143
41,77,127.36271374145795
41,91,101.86286587547374
41,54,105.72211730752888
41,59,128.62966986115896
41,62,138.50312984602212
41,42,85.67424469458953
41,90,104.3384488790413
41,46,118.56145061292484
41,85,133.08632329787406
41,53,91.58248583121215
41,99,52.396351831819324
41,57,58.2674495699297
41,71,87.3741235841799
41,94,152.31458734409847
41,78,148.41325124576295
41,52,131.9819782324764
41,84,161.25039525412345
41,82,80.9612500311171
41,64,53.43741875475217
41,48,37.331284483448506
41,95,210.62547452904496
41,43,83.8628391433799
41,50,182.92256201068844
41,87,81.80626676198229
41,49,42.963642977734054
41,93,56.499916268843066
41,68,81.46874150442392
41,76,81.19001775863055
41,86,48.58181337616516
41,58,56.9674563910193
41,81,112.29853214997203
41,88,137.2804288709031
41,97,24.44799650673749
41,55,37.745322242662674
41,80,134.26352743898255
41,83,157.6467719312196
41,51,109.18077639917887
41,61,121.5537908960358
41,69,122.27706639973475
41,66,80.17307799450272
41,98,175.9208265219135
41,44,90.74600878461109
41,73,175.61143414171758
41,63,170.1029840963162
41,75,77.54196976515675
41,45,179.2940596332079
41,70,99.30932863161922
41,72,146.38010341699047
41,65,59.69103603041948
41,47,159.30979478961163
